bedrooms,bathrooms,area,tax_value,year_built,taxamount,fips,sale_date
2.0,2.0,1660.0,74294.0,1938.0,1468.49,6037.0,2017-05-01
3.0,2.5,1691.0,345337.0,1997.0,4366.22,6059.0,2017-05-01
4.0,2.0,1872.0,321257.0,1991.0,4499.23,6037.0,2017-05-01
3.0,2.0,1768.0,517766.0,1959.0,6367.51,6037.0,2017-05-01
2.0,1.0,1248.0,643000.0,1946.0,7124.21,6037.0,2017-05-01
5.0,1.0,1048.0,32257.0,1922.0,892.42,6037.0,2017-05-01
3.0,1.5,1377.0,280167.0,1973.0,3035.34,6111.0,2017-05-01
4.0,3.0,1938.0,115934.0,1952.0,1571.41,6037.0,2017-05-01
3.0,4.0,2712.0,1044895.0,2013.0,10665.66,6059.0,2017-05-01
2.0,1.0,1030.0,320900.0,1927.0,4041.2,6037.0,2017-05-02
2.0,2.0,1425.0,354489.0,1941.0,4294.02,6037.0,2017-05-02
2.0,2.0,1538.0,102269.0,1938.0,1301.95,6037.0,2017-05-02
3.0,3.5,2546.0,900914.0,1973.0,9383.98,6059.0,2017-05-02
4.0,2.0,2227.0,847000.0,1927.0,10419.19,6037.0,2017-05-02
5.0,2.0,1850.0,69121.0,1964.0,1079.87,6037.0,2017-05-02
4.0,2.5,2459.0,795000.0,2002.0,10408.56,6059.0,2017-05-02
5.0,3.0,2981.0,952928.0,1998.0,10139.3,6111.0,2017-05-02
3.0,1.0,1370.0,1012000.0,1924.0,12162.68,6037.0,2017-05-02
5.0,2.0,1850.0,79066.0,1964.0,1187.18,6037.0,2017-05-02
2.0,1.0,1155.0,399716.0,1934.0,5391.5,6037.0,2017-05-02
4.0,2.0,1384.0,54609.0,1979.0,855.69,6037.0,2017-05-02
2.0,1.0,1317.0,40955.0,1937.0,618.07,6037.0,2017-05-02
4.0,3.0,1703.0,347527.0,2000.0,2058.7,6059.0,2017-05-02
3.0,3.0,2630.0,573381.0,1953.0,6839.34,6037.0,2017-05-02
3.0,1.0,1225.0,426009.0,1942.0,5184.45,6037.0,2017-05-02
3.0,2.0,1841.0,790000.0,1955.0,9691.27,6037.0,2017-05-02
2.0,2.0,1559.0,1233929.0,1940.0,14589.39,6037.0,2017-05-02
3.0,2.5,1525.0,374376.0,2010.0,9169.32,6111.0,2017-05-02
4.0,3.0,2269.0,710000.0,1985.0,8676.22,6037.0,2017-05-02
4.0,3.0,2521.0,371739.0,1973.0,4803.45,6037.0,2017-05-02
3.0,3.0,1914.0,94395.0,1953.0,1548.31,6037.0,2017-05-02
3.0,2.0,1473.0,331664.0,1941.0,4087.91,6037.0,2017-05-02
4.0,3.0,2349.0,799548.0,1972.0,8747.44,6059.0,2017-05-02
4.0,4.0,2026.0,605000.0,1955.0,7550.87,6037.0,2017-05-02
4.0,2.0,1194.0,362000.0,1964.0,4333.46,6059.0,2017-05-02
3.0,3.0,2577.0,1760000.0,1941.0,21298.78,6037.0,2017-05-02
4.0,3.0,2356.0,750000.0,2012.0,7771.5,6059.0,2017-05-02
1.0,1.0,504.0,92355.0,1964.0,1448.36,6059.0,2017-05-02
4.0,3.0,2153.0,233500.0,1990.0,3648.6,6037.0,2017-05-02
5.0,2.0,2586.0,1894866.0,1954.0,22856.85,6037.0,2017-05-02
3.0,2.0,1232.0,267146.0,1953.0,3380.03,6037.0,2017-05-02
5.0,6.0,5271.0,775576.0,1990.0,9596.53,6037.0,2017-05-02
2.0,1.0,1074.0,99291.0,1953.0,1400.3,6037.0,2017-05-02
4.0,2.0,1720.0,226994.0,1955.0,3125.33,6037.0,2017-05-02
4.0,3.5,3406.0,651587.0,1993.0,6775.36,6059.0,2017-05-02
5.0,3.0,3142.0,660175.0,1987.0,8149.96,6037.0,2017-05-02
4.0,2.0,1376.0,246228.0,1963.0,3557.69,6037.0,2017-05-02
3.0,1.0,946.0,161662.0,1942.0,2415.71,6037.0,2017-05-02
3.0,2.0,1607.0,795000.0,1932.0,9161.71,6037.0,2017-05-02
4.0,3.0,2994.0,797421.0,1995.0,9791.45,6037.0,2017-05-02
4.0,4.5,3477.0,706530.0,1979.0,8420.04,6111.0,2017-05-02
4.0,2.0,1596.0,455000.0,1955.0,5737.32,6037.0,2017-05-02
4.0,2.0,1551.0,640000.0,1949.0,7744.58,6037.0,2017-05-02
2.0,2.0,1889.0,405568.0,1948.0,5183.32,6037.0,2017-05-02
3.0,2.0,1455.0,48819.0,1938.0,936.23,6037.0,2017-05-02
4.0,2.0,1578.0,397610.0,1978.0,4604.4,6111.0,2017-05-02
2.0,1.0,1139.0,941136.0,1926.0,11354.65,6037.0,2017-05-02
3.0,2.0,1061.0,369500.0,1955.0,4731.84,6037.0,2017-05-02
4.0,2.5,2125.0,636000.0,1965.0,6778.56,6111.0,2017-05-02
3.0,2.0,1298.0,174483.0,1957.0,2886.96,6059.0,2017-05-02
3.0,2.0,1597.0,195561.0,1955.0,2588.56,6111.0,2017-05-02
3.0,2.0,1494.0,55753.0,1945.0,1193.43,6037.0,2017-05-02
4.0,3.0,2518.0,130860.0,1990.0,2428.06,6059.0,2017-05-02
4.0,2.5,2271.0,299100.0,1968.0,3174.76,6111.0,2017-05-02
3.0,2.0,1780.0,347615.0,1977.0,4538.95,6037.0,2017-05-02
3.0,2.0,1780.0,347615.0,1977.0,4538.95,6037.0,2017-08-23
4.0,3.0,3381.0,546269.0,1990.0,6825.37,6037.0,2017-05-02
2.0,2.0,1715.0,704162.0,1948.0,8561.52,6037.0,2017-05-02
2.0,2.0,1702.0,880000.0,1959.0,10457.37,6037.0,2017-05-02
4.0,2.0,1675.0,74899.0,1962.0,1379.62,6059.0,2017-05-02
4.0,2.0,1596.0,280408.0,1955.0,3735.28,6037.0,2017-05-02
2.0,1.0,780.0,253704.0,1921.0,3562.35,6037.0,2017-05-02
2.0,1.0,1233.0,139404.0,1950.0,2400.1,6037.0,2017-05-02
4.0,3.0,2128.0,1346193.0,1969.0,15344.47,6037.0,2017-05-02
4.0,3.0,3102.0,564429.0,1969.0,6634.11,6037.0,2017-05-02
3.0,2.0,1500.0,449247.0,1963.0,5639.1,6037.0,2017-05-02
2.0,2.0,1092.0,391380.0,1984.0,4074.7,6059.0,2017-05-02
3.0,1.0,1103.0,214832.0,1948.0,2617.22,6037.0,2017-05-02
1.0,2.0,1678.0,9120827.0,2002.0,109468.98,6037.0,2017-05-02
2.0,1.0,816.0,148277.0,1925.0,1921.01,6037.0,2017-05-02
4.0,4.0,1890.0,601100.0,2004.0,7293.71,6037.0,2017-05-02
3.0,1.0,990.0,196289.0,1915.0,2920.14,6037.0,2017-05-02
3.0,2.0,1325.0,49239.0,1948.0,942.23,6037.0,2017-05-02
3.0,2.0,1266.0,350140.0,1944.0,4509.96,6037.0,2017-05-02
2.0,1.0,814.0,123666.0,1947.0,1595.61,6037.0,2017-05-02
3.0,2.0,1150.0,196000.0,1986.0,3163.06,6037.0,2017-05-02
3.0,3.0,2115.0,638000.0,1996.0,7213.02,6111.0,2017-05-02
3.0,2.0,1323.0,196758.0,1963.0,2357.32,6059.0,2017-05-02
3.0,1.0,1024.0,60830.0,1952.0,921.98,6037.0,2017-05-02
3.0,3.0,2024.0,158467.0,1963.0,2299.87,6037.0,2017-05-02
3.0,2.0,1818.0,750762.0,1975.0,8586.22,6059.0,2017-05-02
4.0,2.0,1486.0,515000.0,1957.0,6356.46,6037.0,2017-05-02
4.0,3.0,2407.0,343937.0,1989.0,5212.57,6037.0,2017-05-02
3.0,2.0,2500.0,321056.0,1990.0,3883.38,6037.0,2017-05-02
4.0,3.0,1866.0,583366.0,1984.0,6582.46,6111.0,2017-05-02
3.0,1.0,1454.0,583768.0,1929.0,6523.6,6037.0,2017-05-02
3.0,2.0,1108.0,40953.0,1951.0,867.24,6037.0,2017-05-02
4.0,2.0,1599.0,65943.0,1965.0,994.28,6059.0,2017-05-02
4.0,3.0,2407.0,430721.0,1972.0,4969.47,6037.0,2017-05-02
3.0,2.5,2984.0,582112.0,1977.0,6289.44,6059.0,2017-05-02
4.0,2.0,1673.0,577914.0,1968.0,6571.12,6059.0,2017-05-02
3.0,2.0,1769.0,328921.0,1958.0,4144.89,6037.0,2017-05-02
4.0,2.0,1960.0,542000.0,1973.0,5846.64,6111.0,2017-05-02
4.0,2.0,1515.0,162712.0,1964.0,2290.66,6059.0,2017-05-02
4.0,1.0,2438.0,671084.0,1948.0,8250.08,6037.0,2017-05-02
3.0,2.0,1232.0,527929.0,1965.0,6897.16,6037.0,2017-05-02
2.0,1.0,838.0,159143.0,1925.0,2078.7,6037.0,2017-05-02
3.0,2.0,1452.0,373126.0,1978.0,3863.32,6059.0,2017-05-02
3.0,2.0,2606.0,2230037.0,1955.0,26728.79,6037.0,2017-05-02
4.0,3.0,2908.0,961175.0,1962.0,11894.89,6037.0,2017-05-02
3.0,2.5,2264.0,700522.0,1987.0,7107.5,6059.0,2017-05-02
3.0,2.0,1790.0,89105.0,1950.0,1536.38,6037.0,2017-05-02
3.0,3.0,2567.0,162738.0,1951.0,2132.51,6037.0,2017-05-02
4.0,4.0,2788.0,1370587.0,1971.0,15437.75,6037.0,2017-05-02
4.0,3.0,2000.0,131090.0,1987.0,2623.93,6037.0,2017-05-02
2.0,2.0,1329.0,77721.0,1973.0,805.2,6059.0,2017-05-02
3.0,2.0,1886.0,623706.0,1940.0,8659.2,6037.0,2017-05-02
3.0,2.0,1336.0,197000.0,1987.0,3375.29,6037.0,2017-05-02
3.0,1.0,1188.0,364463.0,1948.0,4687.3,6037.0,2017-05-02
3.0,2.5,2651.0,410955.0,1987.0,4413.5,6111.0,2017-05-02
3.0,3.5,2964.0,1104178.0,1996.0,14955.8,6059.0,2017-05-02
3.0,2.0,1767.0,348808.0,1972.0,4238.72,6059.0,2017-05-02
3.0,2.0,1437.0,803000.0,1955.0,9139.36,6037.0,2017-05-02
3.0,3.0,2980.0,835000.0,1990.0,10718.96,6059.0,2017-05-02
4.0,3.0,2612.0,121326.0,1972.0,1589.78,6059.0,2017-05-02
2.0,1.0,890.0,453000.0,1942.0,5320.31,6037.0,2017-05-02
3.0,2.0,1860.0,139452.0,2004.0,1850.53,6037.0,2017-05-02
4.0,2.5,2210.0,791000.0,2006.0,8955.82,6059.0,2017-05-02
3.0,4.0,2128.0,827928.0,1957.0,9130.16,6037.0,2017-05-02
3.0,3.0,2616.0,500852.0,1984.0,6299.03,6037.0,2017-05-02
3.0,1.0,918.0,341450.0,1953.0,4509.02,6037.0,2017-05-02
3.0,2.0,1487.0,702158.0,1965.0,7910.22,6059.0,2017-05-02
4.0,3.5,2743.0,643436.0,1972.0,6637.02,6059.0,2017-05-02
4.0,2.5,2373.0,674071.0,1965.0,7572.44,6059.0,2017-05-02
3.0,2.0,1422.0,534021.0,1970.0,5687.46,6111.0,2017-05-02
2.0,1.0,1026.0,344835.0,1949.0,3742.48,6037.0,2017-05-02
2.0,2.0,1413.0,424247.0,1950.0,5022.76,6037.0,2017-05-02
3.0,3.0,2949.0,1719847.0,1955.0,20869.38,6037.0,2017-05-02
4.0,3.0,2319.0,620058.0,1995.0,7816.58,6037.0,2017-05-02
4.0,2.0,1383.0,432367.0,1955.0,5229.89,6037.0,2017-05-02
4.0,3.0,3285.0,1144928.0,1998.0,13159.82,6059.0,2017-05-02
4.0,2.5,2269.0,401918.0,1977.0,4085.84,6059.0,2017-05-02
3.0,3.0,2825.0,629372.0,1989.0,7629.8,6059.0,2017-05-02
4.0,4.0,2961.0,321164.0,1959.0,3729.0,6111.0,2017-05-02
2.0,1.0,1298.0,812200.0,1911.0,9887.72,6037.0,2017-05-02
1.0,1.0,800.0,115230.0,1954.0,1759.23,6037.0,2017-05-02
4.0,4.0,2891.0,757831.0,2007.0,9189.99,6037.0,2017-05-02
2.0,1.0,984.0,385000.0,1924.0,4664.33,6037.0,2017-05-02
3.0,2.0,1248.0,418000.0,1949.0,5317.13,6037.0,2017-05-02
3.0,3.0,2336.0,587000.0,1952.0,7303.58,6037.0,2017-05-02
2.0,1.0,516.0,217558.0,1920.0,2972.83,6037.0,2017-05-02
1.0,1.0,1036.0,56559.0,1957.0,820.02,6037.0,2017-05-02
2.0,1.0,838.0,478587.0,1939.0,5309.82,6037.0,2017-05-02
3.0,2.0,1379.0,103712.0,1952.0,1920.46,6037.0,2017-05-02
3.0,1.0,1006.0,324551.0,1955.0,3968.45,6037.0,2017-05-02
2.0,2.0,1685.0,264846.0,1936.0,3369.7,6037.0,2017-05-02
4.0,3.0,2020.0,87877.0,1928.0,1326.84,6037.0,2017-05-02
2.0,2.0,1105.0,888343.0,1944.0,9639.6,6037.0,2017-05-02
3.0,1.0,927.0,414212.0,1950.0,5115.54,6037.0,2017-05-02
3.0,3.0,2504.0,687348.0,2001.0,8404.51,6037.0,2017-05-02
5.0,2.0,2896.0,38680.0,1905.0,715.37,6037.0,2017-05-02
4.0,4.0,2457.0,1642000.0,1948.0,18919.18,6037.0,2017-05-02
4.0,3.5,3231.0,878968.0,1988.0,10857.58,6111.0,2017-05-02
3.0,2.0,1372.0,654276.0,1955.0,7351.39,6037.0,2017-05-02
4.0,3.0,1748.0,395304.0,1962.0,4979.21,6037.0,2017-05-02
4.0,3.0,2537.0,328296.0,1993.0,4827.4,6037.0,2017-05-02
3.0,2.0,2274.0,483705.0,1976.0,5167.46,6111.0,2017-05-02
4.0,2.0,2467.0,1462000.0,1932.0,16730.64,6037.0,2017-05-02
5.0,3.0,2625.0,125261.0,1961.0,1904.0,6037.0,2017-05-02
4.0,3.0,2972.0,495338.0,1981.0,5885.03,6037.0,2017-05-02
3.0,1.0,1218.0,267294.0,1954.0,3438.57,6037.0,2017-05-02
2.0,3.0,1576.0,1014000.0,1943.0,12214.26,6037.0,2017-05-02
4.0,3.0,2817.0,538000.0,2003.0,7148.82,6037.0,2017-05-02
4.0,2.5,2217.0,98707.0,1972.0,1343.64,6059.0,2017-05-02
4.0,2.5,2217.0,98707.0,1972.0,1343.64,6059.0,2017-07-31
5.0,4.0,1634.0,1314944.0,1952.0,14603.18,6037.0,2017-05-02
2.0,1.0,768.0,152289.0,1926.0,1918.45,6037.0,2017-05-02
4.0,3.5,3100.0,1615417.0,2000.0,17228.54,6059.0,2017-05-02
2.0,2.0,1320.0,228431.0,1956.0,4945.91,6037.0,2017-05-02
3.0,3.0,1564.0,225707.0,1947.0,2888.25,6037.0,2017-05-02
5.0,3.0,2781.0,870746.0,1978.0,9339.1,6111.0,2017-05-02
2.0,2.0,1469.0,234100.0,1953.0,2886.81,6037.0,2017-05-02
4.0,3.0,1752.0,333425.0,1986.0,4503.05,6037.0,2017-05-02
3.0,2.0,1243.0,174930.0,1953.0,2150.11,6037.0,2017-05-02
2.0,1.0,986.0,80932.0,1943.0,1206.16,6037.0,2017-05-02
5.0,3.0,2447.0,323707.0,1970.0,4043.12,6037.0,2017-05-02
4.0,3.0,2083.0,175528.0,1977.0,2330.79,6037.0,2017-05-02
3.0,2.5,1821.0,470000.0,2001.0,5155.68,6111.0,2017-05-02
4.0,3.5,2267.0,521009.0,1961.0,5971.64,6059.0,2017-05-02
4.0,2.0,1950.0,63181.0,1930.0,970.9,6059.0,2017-05-02
5.0,5.0,3307.0,812000.0,2001.0,9285.68,6111.0,2017-05-02
3.0,1.0,1056.0,395946.0,1941.0,2685.29,6037.0,2017-05-02
2.0,1.0,900.0,632500.0,1948.0,7678.43,6037.0,2017-05-02
5.0,4.0,3565.0,2441075.0,2007.0,25847.81,6037.0,2017-05-02
1.0,1.0,1178.0,577270.0,1929.0,6992.82,6037.0,2017-05-02
4.0,3.0,2206.0,389489.0,1964.0,4839.47,6037.0,2017-05-02
3.0,2.0,1705.0,312650.0,1945.0,3935.24,6059.0,2017-05-02
3.0,2.0,1227.0,256259.0,1949.0,3279.73,6037.0,2017-05-02
3.0,2.0,969.0,180935.0,1964.0,2325.0,6037.0,2017-05-02
4.0,2.0,1508.0,427000.0,1944.0,5206.01,6037.0,2017-05-02
3.0,2.0,1930.0,2308816.0,1969.0,24579.64,6059.0,2017-05-02
4.0,3.0,2269.0,716201.0,1994.0,6896.72,6059.0,2017-05-02
3.0,1.0,1040.0,63738.0,1950.0,897.84,6037.0,2017-05-02
4.0,4.0,3718.0,869901.0,1992.0,10628.77,6037.0,2017-05-02
2.0,2.0,1910.0,84653.0,1965.0,1103.35,6037.0,2017-05-02
4.0,2.0,1584.0,180579.0,1956.0,2434.07,6037.0,2017-05-02
4.0,3.0,2309.0,395797.0,1960.0,5079.66,6037.0,2017-05-02
4.0,2.0,2938.0,676532.0,1960.0,8331.84,6037.0,2017-05-02
3.0,2.0,1466.0,403194.0,1956.0,4858.12,6059.0,2017-05-02
3.0,2.0,1498.0,405688.0,1988.0,6184.48,6037.0,2017-05-02
2.0,1.0,944.0,326000.0,1941.0,4393.94,6037.0,2017-05-02
4.0,2.0,2297.0,77208.0,1939.0,1437.43,6037.0,2017-05-02
3.0,3.0,2327.0,174499.0,1954.0,2217.31,6037.0,2017-05-02
2.0,2.0,1644.0,215990.0,1936.0,2677.34,6059.0,2017-05-02
5.0,3.5,3165.0,736786.0,2003.0,8475.22,6111.0,2017-05-02
4.0,2.0,1554.0,215695.0,1976.0,2607.04,6059.0,2017-05-02
4.0,2.0,1710.0,124231.0,1956.0,1754.67,6037.0,2017-05-02
3.0,2.0,1227.0,101404.0,1956.0,2080.95,6037.0,2017-05-02
3.0,2.0,1508.0,480000.0,1955.0,5306.46,6059.0,2017-05-02
3.0,2.0,1724.0,654835.0,1947.0,7656.05,6037.0,2017-05-02
6.0,5.0,6251.0,1304082.0,1939.0,15910.16,6037.0,2017-05-02
3.0,4.0,2878.0,1124001.0,1989.0,13497.3,6059.0,2017-05-02
4.0,2.5,2476.0,1143506.0,1964.0,12275.54,6059.0,2017-05-02
2.0,1.0,970.0,244452.0,1928.0,3081.63,6037.0,2017-05-02
4.0,2.0,1517.0,59397.0,1954.0,959.58,6059.0,2017-05-02
3.0,4.5,4995.0,3328754.0,2007.0,37402.92,6059.0,2017-05-02
4.0,3.0,1668.0,622571.0,1953.0,7186.98,6037.0,2017-05-02
4.0,2.5,1632.0,304233.0,1962.0,3560.46,6111.0,2017-05-02
2.0,1.0,675.0,220200.0,1952.0,2777.84,6037.0,2017-05-02
4.0,2.0,1800.0,347848.0,1954.0,4316.41,6037.0,2017-05-02
5.0,4.5,3871.0,1563072.0,1998.0,17048.42,6059.0,2017-05-02
3.0,2.0,2374.0,428014.0,1959.0,4973.34,6059.0,2017-05-02
3.0,2.0,1536.0,673000.0,1969.0,7738.88,6059.0,2017-05-02
3.0,2.0,1547.0,488209.0,1964.0,5941.48,6037.0,2017-05-02
4.0,3.0,2520.0,446000.0,2003.0,7022.73,6037.0,2017-05-02
4.0,5.0,3245.0,1831032.0,1952.0,22138.53,6037.0,2017-05-02
4.0,3.0,1975.0,483024.0,1996.0,6971.5,6059.0,2017-05-02
4.0,2.0,1396.0,359000.0,1966.0,4476.55,6037.0,2017-05-02
3.0,2.0,1014.0,393000.0,1950.0,5045.77,6037.0,2017-05-02
3.0,2.5,1651.0,692517.0,1998.0,8419.1,6059.0,2017-05-02
3.0,2.0,1872.0,332340.0,1961.0,4096.45,6037.0,2017-05-02
3.0,2.0,1637.0,346553.0,1946.0,4534.4,6037.0,2017-05-02
3.0,1.0,972.0,222319.0,1955.0,2199.1,6059.0,2017-05-02
4.0,2.0,1378.0,67255.0,1959.0,856.71,6037.0,2017-05-02
4.0,4.0,3143.0,927577.0,2002.0,10201.3,6111.0,2017-05-02
5.0,5.0,3898.0,1885425.0,1941.0,22717.86,6037.0,2017-05-02
3.0,2.0,1691.0,90330.0,1929.0,1226.62,6037.0,2017-05-02
4.0,2.5,2240.0,329399.0,1994.0,4304.14,6059.0,2017-05-02
4.0,2.0,1638.0,202261.0,1964.0,2954.34,6037.0,2017-05-02
4.0,4.0,4713.0,564362.0,2003.0,7683.5,6037.0,2017-05-02
2.0,2.0,1583.0,553000.0,1981.0,5982.78,6111.0,2017-05-02
3.0,3.0,2046.0,1244696.0,1939.0,14186.7,6037.0,2017-05-02
3.0,2.0,1318.0,439802.0,1955.0,5735.22,6037.0,2017-05-02
5.0,3.5,3418.0,736317.0,1997.0,7471.24,6059.0,2017-05-02
3.0,2.5,2296.0,596557.0,1984.0,5986.14,6059.0,2017-05-02
3.0,2.0,2284.0,147787.0,1960.0,2104.07,6037.0,2017-05-02
3.0,1.0,1237.0,318089.0,1952.0,3826.16,6037.0,2017-05-02
4.0,1.5,1567.0,486420.0,1959.0,7820.6,6059.0,2017-05-02
5.0,2.0,1377.0,384000.0,1922.0,4750.83,6037.0,2017-05-02
4.0,2.0,1601.0,83540.0,1951.0,1170.16,6037.0,2017-05-02
3.0,2.0,1676.0,312033.0,1956.0,4553.09,6037.0,2017-05-02
4.0,2.0,1886.0,273826.0,1959.0,3457.73,6037.0,2017-05-02
3.0,2.0,1856.0,449376.0,1953.0,5537.53,6037.0,2017-05-02
3.0,3.0,1496.0,330941.0,1984.0,4426.94,6037.0,2017-05-02
4.0,3.0,2628.0,117462.0,1959.0,1697.57,6037.0,2017-05-02
4.0,3.0,3347.0,428015.0,1980.0,4279.08,6059.0,2017-05-02
5.0,2.0,2436.0,800000.0,1964.0,8752.22,6059.0,2017-05-02
4.0,2.0,1612.0,65145.0,1964.0,1085.06,6111.0,2017-05-02
3.0,2.0,1954.0,338070.0,1977.0,4246.66,6037.0,2017-05-02
3.0,2.0,1862.0,753908.0,1954.0,8579.47,6037.0,2017-05-02
3.0,2.0,1084.0,52899.0,1960.0,4702.34,6037.0,2017-05-02
4.0,2.0,2202.0,510958.0,1976.0,6171.66,6111.0,2017-05-02
5.0,5.0,3860.0,1604041.0,2005.0,19396.74,6037.0,2017-05-02
4.0,2.0,1474.0,109099.0,1964.0,1228.53,6037.0,2017-05-02
3.0,2.0,1675.0,214340.0,1991.0,3497.97,6037.0,2017-05-02
5.0,4.0,4726.0,922250.0,1987.0,10735.81,6037.0,2017-05-02
2.0,1.0,1365.0,411407.0,1908.0,5253.86,6037.0,2017-05-02
2.0,1.0,944.0,36821.0,1941.0,588.1,6037.0,2017-05-02
6.0,4.0,3496.0,721949.0,1964.0,7924.82,6059.0,2017-05-02
2.0,1.0,1032.0,529863.0,1930.0,6402.55,6037.0,2017-05-02
4.0,4.0,2730.0,970268.0,1997.0,10849.34,6059.0,2017-05-02
3.0,2.0,1677.0,89628.0,1972.0,1302.97,6037.0,2017-05-02
3.0,2.0,1524.0,199000.0,1990.0,3432.27,6037.0,2017-05-02
3.0,3.0,2510.0,297714.0,2004.0,4453.2,6037.0,2017-05-02
3.0,2.0,1252.0,323844.0,1959.0,3757.6,6111.0,2017-05-03
3.0,2.0,1658.0,816000.0,1960.0,9297.21,6037.0,2017-05-03
2.0,2.0,1525.0,86111.0,1938.0,994.97,6037.0,2017-05-03
5.0,2.0,1750.0,69428.0,1950.0,1110.52,6037.0,2017-05-03
3.0,2.0,999.0,160260.0,1930.0,2302.49,6037.0,2017-05-03
2.0,2.0,1578.0,94905.0,1939.0,1086.96,6037.0,2017-05-03
3.0,1.0,1088.0,34500.0,1952.0,974.98,6037.0,2017-05-03
2.0,1.0,1067.0,381000.0,1950.0,4761.52,6037.0,2017-05-03
5.0,5.5,6031.0,1838268.0,2010.0,19763.46,6111.0,2017-05-03
2.0,2.0,1318.0,156345.0,1986.0,2740.14,6037.0,2017-05-03
3.0,2.0,1727.0,488240.0,1977.0,5133.44,6111.0,2017-05-03
4.0,3.0,2988.0,815862.0,2004.0,9861.47,6037.0,2017-05-03
3.0,1.0,1119.0,306398.0,1950.0,4069.37,6037.0,2017-05-03
3.0,1.0,1140.0,447999.0,1954.0,5176.37,6037.0,2017-05-03
4.0,2.5,2738.0,758665.0,2000.0,8426.34,6111.0,2017-05-03
5.0,4.0,3119.0,1051000.0,1947.0,11575.59,6037.0,2017-05-03
3.0,2.0,1260.0,121927.0,1962.0,1656.25,6037.0,2017-05-03
2.0,1.0,704.0,347350.0,1949.0,4277.55,6037.0,2017-05-03
4.0,2.0,2015.0,616000.0,1975.0,7444.98,6037.0,2017-05-03
5.0,4.0,3540.0,873643.0,1964.0,10148.76,6037.0,2017-05-03
3.0,2.0,1026.0,69781.0,1970.0,1720.23,6037.0,2017-05-03
1.0,1.0,1022.0,136893.0,1941.0,2022.64,6037.0,2017-05-03
2.0,2.0,1305.0,1648488.0,1951.0,19286.45,6037.0,2017-05-03
4.0,2.5,1659.0,74741.0,1964.0,1089.88,6059.0,2017-05-03
2.0,1.0,832.0,245127.0,1935.0,3488.13,6037.0,2017-05-03
3.0,2.0,1700.0,660000.0,1962.0,8096.32,6037.0,2017-05-03
5.0,4.0,3663.0,1365000.0,1957.0,16650.55,6037.0,2017-05-03
4.0,2.0,1177.0,364080.0,1959.0,4432.08,6037.0,2017-05-03
1.0,1.0,1056.0,275028.0,1923.0,3439.82,6037.0,2017-05-03
2.0,2.0,1151.0,319266.0,1976.0,3840.14,6059.0,2017-05-03
4.0,2.0,2186.0,262966.0,1964.0,3373.94,6037.0,2017-05-03
3.0,3.0,2497.0,234980.0,1944.0,3274.97,6037.0,2017-05-03
2.0,1.0,925.0,337969.0,1928.0,4097.67,6037.0,2017-05-03
2.0,2.0,1526.0,456959.0,1941.0,5038.34,6037.0,2017-05-03
3.0,2.0,1533.0,392836.0,1950.0,5024.83,6037.0,2017-05-03
3.0,2.0,1441.0,454832.0,1958.0,5812.19,6037.0,2017-05-03
3.0,2.0,1496.0,428463.0,1962.0,4979.43,6037.0,2017-05-03
3.0,2.0,2325.0,4061000.0,1936.0,50839.45,6037.0,2017-05-03
3.0,2.0,1893.0,135731.0,1949.0,2052.06,6037.0,2017-05-03
3.0,2.0,1321.0,83406.0,1948.0,1038.39,6037.0,2017-05-03
3.0,1.0,1110.0,191224.0,1940.0,2416.77,6037.0,2017-05-03
2.0,2.0,1568.0,127743.0,1948.0,1806.39,6037.0,2017-05-03
2.0,1.0,961.0,343815.0,1923.0,4623.65,6037.0,2017-05-03
3.0,2.0,1480.0,218677.0,1971.0,2304.32,6059.0,2017-05-03
3.0,2.5,1784.0,746887.0,1989.0,8452.5,6059.0,2017-05-03
3.0,1.0,1656.0,173843.0,1902.0,2178.36,6037.0,2017-05-03
3.0,2.0,1630.0,112328.0,1956.0,2238.07,6037.0,2017-05-03
3.0,3.0,2498.0,610096.0,1985.0,7802.46,6037.0,2017-05-03
3.0,3.0,3210.0,476849.0,1993.0,4845.6,6059.0,2017-05-03
5.0,2.0,1651.0,78574.0,1963.0,1135.02,6059.0,2017-05-03
5.0,6.0,4985.0,1430519.0,2010.0,19072.07,6037.0,2017-05-03
2.0,1.0,1302.0,240614.0,1905.0,3036.86,6037.0,2017-05-03
3.0,2.0,1337.0,217822.0,1954.0,2651.98,6037.0,2017-05-03
3.0,1.0,1082.0,77252.0,1950.0,1225.08,6037.0,2017-05-03
3.0,1.0,1019.0,352078.0,1952.0,3709.34,6111.0,2017-05-03
2.0,2.0,1538.0,432369.0,1954.0,5327.42,6037.0,2017-05-03
3.0,1.0,1080.0,66194.0,1952.0,905.76,6037.0,2017-05-03
3.0,2.0,1551.0,162979.0,1948.0,2132.38,6037.0,2017-05-03
4.0,2.0,1534.0,91240.0,1961.0,976.02,6111.0,2017-05-03
5.0,4.0,3563.0,166373.0,2004.0,7142.62,6037.0,2017-05-03
1.0,2.0,1300.0,420527.0,1964.0,4424.44,6059.0,2017-05-03
7.0,5.0,5727.0,1158006.0,1978.0,14103.28,6037.0,2017-05-03
5.0,6.0,6646.0,2272121.0,1979.0,24121.04,6059.0,2017-05-03
4.0,3.0,2307.0,495842.0,1975.0,5854.56,6037.0,2017-05-03
3.0,1.0,1031.0,69532.0,1950.0,1063.16,6037.0,2017-05-03
